pageid,revision_id,title,ns
11997086,1054945611,Pinnated bittern,0
25416301,556111443,C. heathi,0
22579075,1077401204,Trypeta apicalis,0
45701546,1018167347,Gogana conwayi,0
30462793,1079079338,Tanacetum cinerariifolium,0
54163484,953034571,Synaphea polypodioides,0
14046249,1066813016,Sterol 14-demethylase,0
12178921,1055624040,Mimosa nothacacia,0
47514594,998984478,Teleiopsis motleella,0
39443066,1020480375,Stachytarpheta cayennensis,0
27092079,1010080954,Gibberula vomoensis,0
40806877,998506543,Cyanopepla jucunda,0
26164739,1031046253,Valeriana celtica,0
42648469,1071486795,Chimarrhis,0
7695024,1018438486,Anajapygidae,0
46614958,1049862176,Fijocrypta,0
38674553,1021715704,Metallolophia cineracea,0
234961,1009734256,Pygmy parrot,0
31109381,1001802007,Aglaosoma variegata,0
12388335,1055520571,Pristimantis viejas,0
12654444,1071755741,Eua zebrina,0
46942244,1028025884,Helcystogramma pantheropa,0
64021683,1033524293,Leptospermum petraeum,0
45363590,999568283,Phaedropsis hecalialis,0
44976851,1059532430,Hydnellum subzonatum,0
42876688,998814017,Glyphidoptera polymita,0
22168933,998350263,Ceromacra,0
18241702,1049733103,Harpacochampsa,0
31183632,1025139739,Eudonia minualis,0
38887773,1025223728,Eupithecia adequata,0
22168822,1062170050,Carpholithia,0
23900574,1013031726,Adenopappus,0
53498953,1033306161,Sintula,0
41621732,1026790616,Shirozua jonasi,0
59584066,1010226508,Plesiocystiscus jansseni,0
12913624,1055488767,Rothmannia annae,0
27088884,1010363763,Vexillum taylorianum,0
11356613,1076571606,List of mammals of Tanzania,0
19023367,1013071988,Ambrosia eriocentra,0
60484764,999593465,Heleodromia,0
157657,1077934435,Armillaria,0
43377,1072192664,Keratin,0
27111926,1010324294,Tractolira tenebrosa,0
67697083,1023792459,Mocquerysia,0
34834540,998666634,Citheronia vogleri,0
4004666,1077450813,Guanlong,0
11306622,1008906970,Phyllosticta anacardiacearum,0
53099197,1042814805,CRACD-like protein,0
51150542,1052797085,Myriopteris myriophylla,0
14624652,1065892688,Loxura,0
49552689,1065286849,Mimalblymoroides heinrichi,0
22153378,1056232046,Armada (moth),0
33748721,1035072222,Rajeev Kumar Varshney,0
47003290,1034106757,Dichomeris xestobyrsa,0
54485598,1009445658,Parajapyx intermedius,0
8896684,1055968713,Euprymna stenodactyla,0
26844543,1044854582,Xenuroturris kingae,0
42022197,1023867867,Opharus notata,0
31815338,1059484737,Coleophora agathella,0
11764796,1037351684,Prosotas lutea,0
59509847,1009769770,Calliostoma mesemorinon,0
50439975,1009035109,Pseudoneuroterus nichollsi,0
38781225,967661875,Eupithecia yazakii,0
20941658,1077161944,Anchiornis,0
57228467,917290939,Ginglymocladus luteicollis,0
11660984,1047179462,Calochortus coeruleus,0
57318240,917638652,Scymnus difficilis,0
43339038,1063989565,Eoophyla heptopis,0
34045261,990997143,Eudicella euthalia,0
27098620,1010075373,Gemixystus rippingalei,0
48196934,1024740983,Strongyloides ardeae,0
39083004,997223105,Eupithecia proinsigniata,0
33961588,997314320,Lassaba tayulingensis,0
12879909,1013482565,Guatteria insignis,0
42439676,1060769094,L. formosa,0
53017031,1029357439,Pterolophia approximata,0
12652260,1070539168,Cleopatra cridlandi,0
57320893,1008565378,Oligomerus alternans,0
45134481,922086228,Dolichoderus taschenbergi,0
861923,1068506355,Delena cancerides,0
49510532,998847680,Stachyneura sceliphrodes,0
50683371,1047251496,Ethusa,0
5825682,1054473552,Chirothecia,0
40822997,998645229,Damias calida,0
34736506,998672832,Titanoceros cataxantha,0
23850228,1008523342,Megatominae,0
43674241,1013663023,Meriandra,0
36471118,1032184492,Lepidochrysops solwezii,0
42789008,998709638,Labdia leucombra,0
41238920,998769933,Euchaetes castalla,0
27542454,998251743,Anisota,0
30570348,1043337309,Wealdenichnites,0
50455551,1045847935,Ceratomyxa gleesoni,0
56125426,1008607282,Cellulosilyticum,0
40011054,1067853539,Tanystropheidae,0
57342105,1007212646,Satyrium auretorum,0
43151187,998757605,Clepsis translucida,0
2108819,1026426577,Solanum americanum,0
42112,1077606911,Yersinia,0
12899191,1055591443,Micropholis maguirei,0
12532290,1054889953,Greater red musk shrew,0
9225630,1053528131,Oliva (gastropod),0
26830047,1010244287,Pusionella valida,0
22428817,1065002901,Celatoria,0
67159752,1020386335,Callisthene,0
57299955,1009227014,Leptoglossus concolor,0
44077843,847129801,Megachile fabricator,0
53635524,1056181679,Pseudocordulia elliptica,0
50842942,1009073404,Navicula conveyi,0
5826377,1042982444,Maratus,0
6757404,1051314865,Snake River fine-spotted cutthroat trout,0
30093872,997193346,Acalyptris vannieukerkeni,0
12177532,1061452455,Chloroleucon eurycyclum,0
12385638,1055757618,Eleutherodactylus grahami,0
22424315,998949587,Adejeania conclusa,0
34055702,1038943273,Erbessa graba,0
51266549,1039678596,Chrysina aurigans,0
39168027,551311609,L. nitida,0
12389981,1011352914,Utricularia antennifera,0
26780420,1008160426,Window prostitution,0
57291919,1006949342,Clubiona spiralis,0
14044755,1079323440,6β-Hydroxyhyoscyamine epoxidase,0
37402188,1005603697,Copper-tailed skink,0
37463024,1075490127,Neorickettsia risticii,0
41814887,998740982,Macaduma aroa,0
5345688,1054794019,Gray-tailed vole,0
57244647,998238244,Anavitrinella atristrigaria,0
57336320,998236018,Tripudia luda,0
12458232,1058671033,Radish mosaic virus,0
37660241,983261056,Scopula acutanellus,0
29563678,1020427926,Paradycheia,0
62926527,1013113274,Bulbine alooides,0
59044746,1028055771,Bambalina consorta,0
41302630,998693368,Eurosia grisea,0
22566796,1056514699,Prospheniscus,0
35258537,1042673633,Lichenothelia,0
57191917,1022651249,Drepanulatrix quadraria,0
42866238,1044761935,Infurcitinea amseli,0
2936258,1065998429,John Whitaker (equestrian),0
20594097,994936223,Cydia splendana,0
22789475,1009971188,Diphyllobothrium mansonoides,0
13133401,1073774117,Tetrachlorella,0
27092120,1030660180,Granulina ocarina,0
14681038,1053554828,RNA uridylyltransferase,0
31359180,982916822,Agdistis yemenica,0
55708799,1068286627,Saccharopolyspora gloriosae,0
44893341,1076774206,Bajanaspis,0
7601377,1039216969,Brownbanded bamboo shark,0
28952842,1010258392,Sairostoma,0
2322509,1078457985,Timeline of human evolution,0
23644995,998326373,Pseudepione,0
22486356,1008471772,Alvarenganiellinae,0
38352891,1048073466,Myripristis botche,0
65476021,1028027997,Pomacea scalaris,0
38750900,1021767722,Rhuma subaurata,0
15182170,1020441783,Priceaspis,0
14530754,998456810,Chrysozana,0
56371541,946117190,Thaspium chapmanii,0
42310456,998819578,Teracotona approximans,0
3346716,1078710434,Sexual anorexia,0
35862564,1008577910,Stenalia pectoralis,0
29332548,1020376031,Arietitidae,0
56193133,1076539322,Marinobacterium maritimum,0
67943325,1028470905,Ramphotyphlops suluensis,0
46872119,1055322720,Thaxterogaster caesiophylloides,0
42145872,1013130501,Cassiope lycopodioides,0
26609316,1065470089,Wiehenvenator,0
2733290,1042197096,Blue willow beetle,0
43428564,903747198,Zikanita perpulchra,0
25371626,998413795,Schinia scarletina,0
38608299,917317508,2-Ketoarginine methyltransferase,0
463331,1074220653,Fork-tailed drongo,0
33218680,987427000,Elachista louiseae,0
40850181,998961399,Dimorphopalpa teutoniana,0
12898049,1057370493,Cynanchum gentryi,0
22183805,998352261,Micreremites,0
47002729,1079230551,Cyrtinus penicillatus,0
50619244,1010585506,Bathylagoides wesethi,0
48980864,998757851,Doxogenes ecliptica,0
48047980,1046590747,Rebbachisaurinae,0
12541001,1067610410,Congo clawless otter,0
17897936,379030229,A. malayanus,0
5855678,1053914284,Graeophonus,0
52740700,1010621772,Hoplostethus rifti,0
36383467,1027858837,Tuxentius stempfferi,0
567859,1071810159,Sexual inhibition,0
57245710,1009236970,Osbornia cornuta,0
24570877,1028344946,Acrapex brunnea,0
51166275,932998649,Eunidia octoplagiata,0
29877727,1023880814,Acrocercops diacentrota,0
12444509,1054791015,Tana River cisticola,0
34275760,1047222332,Morpho laertes,0
36323341,1046179674,Y Y Y,0
22193512,998375476,Sunira,0
46319118,999339895,Elachista petalistis,0
47305392,1009463589,Dyschirius championi,0
25714086,1010601406,Desmopuntius rhomboocellatus,0
28874102,1012254473,Arctoseius kolymensis,0
5789617,1011434568,Calyptrogyne ghiesbreghtiana,0
56315290,1048128210,Margaridisa atriventris,0
45382842,1008281734,Gymnoclytia ferruginosa,0
28344700,1055921597,Small-eyed blind snake,0
54621342,1020448849,Pterostylis turfosa,0
20230908,1057439609,Arhynchobatidae,0
27111816,1014732241,Nannamoria amicula,0
25143871,998322165,Drasteria petricola,0
69204020,1053884422,Sphegina umbrosa,0
46273159,1010822143,Aulacophora apicipes,0
4622751,1076761889,List of longest-living organisms,0
16953152,1079172507,Extreme environment,0
18619303,1010804220,Kei flying fox,0
43389519,910740757,Exalphus foveatus,0
36118811,1060838425,Spirifer,0
68769271,1045337814,Zonocerus elegans,0
55626260,1062388883,Heterogynis eremita,0
42873952,1008480719,Chrysoprasis poticuara,0
37540181,1028026014,Casphalia elegans,0
14426198,946117125,Tauschia,0
50478039,1055393851,Spinomantis elegans,0
12423407,1073735393,Channel-billed cuckoo,0
14874622,1079536649,MPP1,0
12934350,1054215900,Vairimorpha,0
12169808,1068324302,Burmese whiskered myotis,0
31232470,1061890093,Alecton discoidalis,0
40464120,1071016145,Lignophagia,0
68848022,1050909720,Glasshead grenadier,0
4682483,1070928585,Snow petrel,0
15318829,1047181052,Epipactis gigantea,0
38034564,1069588223,Batheulima,0
27024992,1010104836,Homalopoma albidum,0
61246388,1073018109,Rosa 'Francis Meilland',0
55103451,1011402118,Codium spinescens,0
45516793,1055608273,Syllepte anchuralis,0
34384329,1028012728,Euzophera rubricetella,0
3869438,1065956668,Kathie L. Olsen,0
46467013,1074564395,Depressaria juliella,0
36152891,1055262830,Carabus odoratus,0
45589462,903998804,Ptericoptus meridionalis,0
56575708,1009400321,Acrotretidae,0
57540350,997210282,Ceroprepes proximalis,0
12385034,1055503353,Eleutherodactylus caribe,0
63162968,1055921471,Cryptoblepharus nigropunctatus,0
63190132,1020467133,Heptapleurum violeum,0
50616763,1006994917,Tagulis mystacinus,0
47218546,1031806023,Stenochlaena palustris,0
48980809,998241545,Doxogenes argyreodema,0
12900138,1068584718,Multidentia castaneae,0
35181700,1027916587,Hyperlais squamosa,0
304271,1079802022,Least sandpiper,0
27004283,1051974220,Bullia rhodostoma,0
58518670,1043550005,Mortierella polycephala,0
8877066,1056204986,Metanephrops boschmai,0
59814039,1020241697,Sherry Thornton,0
57347482,1009218321,Diceroprocta vitripennis,0
49657484,1079139026,Largest fungal fruit bodies,0
26149957,1010046765,Ercolania kencolesi,0
57929331,1073303964,Opogona trigonomis,0
1566688,1073733152,Rainbow lorikeet,0
44078661,1075469257,Hispasthathes,0
50428794,1011450142,Acacia rossei,0
56266980,1056170627,Cnemaspis roticanai,0
57349144,918150059,Rhopalomyia clarkei,0
48431139,1019364654,Strangea stenocarpoides,0
67235693,1033911423,Dioxyna crockeri,0
50871947,943847331,Bibio xanthopus,0
68909028,1075805410,Anochrostomus formosus,0
1877581,1034983154,Norwegian Buhund,0
39793861,1043327451,Tholodus,0
29774607,998658902,Digrammia irrorata,0
12403041,1055500158,Jollyville Plateau salamander,0
62130809,1048866718,Eurhynchothrips,0
43249907,903537489,Dorcasomus batesi,0
48991382,1064078671,German Society for Plant Sciences,0
26447165,1040780560,Hakea cycloptera,0
67336351,1072872950,Dysidea,0
8496217,1013865728,Ulmus glabra 'Holgeri',0
12883030,1055577587,Hopea shingkeng,0
27748381,1010229053,Polinices aurantius,0
42913403,999009433,Roepkiella nigromaculata,0
42223653,998815534,Schistophleps plagosus,0
31065197,1021636355,Oedemera flavipes,0
49724705,1013446495,Eremophila santalina,0
56364561,1014008934,Blethisa hudsonica,0
66939475,1009898803,Leioproctus huakiwi,0
57309834,998516648,Massala obvertens,0
57324456,1080194259,Voria aurifrons,0
22153012,1055915907,Axenus,0
44240782,1025220519,Pyrausta dissimulans,0
67757984,1025313003,Strychnopsis,0
43302204,1023866144,Argyractis iasusalis,0
57110020,1006936591,Agroeca minuta,0
67322844,1020403707,Eiseniona,0
36116093,969786769,Psygmatocerus,0
51229280,904366652,Nyctonympha cribrata,0
1463138,1074035033,Red-and-green macaw,0
57289581,1009231561,Microvelia buenoi,0
53029677,1027267385,Pterolophia fainanensis,0
24418281,1014341418,Nooksack dace,0
12912356,1020453274,Rapanea,0
164331,1076449271,Cauliflower,0
23631964,1073838067,Primary motor cortex,0
36066324,1056419360,Copelatus duodecimstriatus,0
23976356,1007088753,Caligulana,0
57259073,1009028965,Heteroecus,0
35542559,970854351,Moriosomus,0
6256274,1058794890,MYD88,0
31746553,1077007871,Boletellus exiguus,0
16619561,956697243,Georissus,0
24674905,998413880,Schinia siren,0
66912975,1015181571,Chaetodontoplus poliourus,0
47022178,1034082695,Dichomeris malachias,0
13571349,1080069339,Rev-ErbA beta,0
67682717,1023940719,Limnosipanea,0
39628052,1062986478,Seguenzia formosa,0
42507368,998936051,Saphenista imaginaria,0
43728133,1013780564,Boechera pulchra,0
14624676,929776698,Mambara,0
23645236,998337126,Scardamia,0
12710444,1009323310,Procambarus angustatus,0
59918092,1078615240,Tilo Nadler,0
30570032,1014527212,Parabrontopodus,0
67225172,1020112881,Goodenia peacockiana,0
26870950,1047649316,Terebra commaculata,0
45017805,1057173028,Niebla usneoides,0
49423765,998695827,Comocritis olympia,0
38944379,997459096,Eupithecia undiculata,0
33887642,1016962997,Microgenys,0
28188717,956915071,Painted apple moth in New Zealand,0
36114504,1007164198,Euphaedra mondahensis,0
12531679,1077734115,Southern African hedgehog,0
65739433,1023382018,Dilochia deleoniae,0
3503740,1060669100,Kakuru,0
38449675,1010052980,Eulima leachi,0
44919078,1013670534,Minasia,0
46472393,1008802422,Penicillium lapidosum,0
14041325,951280488,"Cis-3,4-dihydrophenanthrene-3,4-diol dehydrogenase",0
26176807,1031064083,Paeonia tenuifolia,0
43813600,1027920340,Grammodes microgonia,0
2605757,1064156579,Helina,0
7857473,1080115422,San Andres vireo,0
52702499,1048257345,Mitochondrial unfolded protein response,0
70150621,1073634961,Phymaturus zapalensis,0
57268082,917931472,Mycetophila sigmoides,0
19915733,1068893996,Symphyotrichum eatonii,0
48686263,1045982217,Isopogon attenuatus,0
17626466,1034979556,Urasterella,0
34747048,997240276,Stemmatophora valida,0
40588890,998505782,Ceramidia fumipennis,0
61330688,1064107166,Cercosaura parkeri,0
36116186,997028151,Trachyderini,0
25993706,1068688878,Goniobranchus trimarginatus,0
67770128,1069363615,Exodeconus,0
52707961,977733748,Neohahnia,0
5167099,1046881616,Oxidative folding,0
11818778,991323247,Cercospora tuberculans,0
38411563,1029381903,Pyrimidine oxygenase,0
57261522,1008258233,Astrophanes adonis,0
38900146,1014779999,Tricholoma aurantio-olivaceum,0
12355890,1055622552,Peucedanum camerunense,0
45625235,1043744032,Ropica tongae,0
60653106,1012205799,Northern New Zealand dotterel,0
14925798,1043800296,OR5AU1,0
43368906,903690136,Stenolis flavoguttata,0
43096909,1013477865,Glochidion moonii,0
57354478,1078604077,Sexual assault of LGBT persons,0
46423309,1039528827,Ambigolimax,0
2019589,1067463837,Saxifraga oppositifolia,0
38176368,1040030126,Lactarius pallescens,0
29303586,1078440567,Phyllonorycter purgantella,0
38392417,997480391,Somatina ctenophora,0
1884889,1078293651,Tunga penetrans,0
33084089,1000908889,Paroo Floodplain and Currawinya Important Bird Area,0
36381946,1047959134,Eudendrium rameum,0
58829696,1008716320,Amanita hesleri,0
31911364,1075588397,Agrococcus,0
33615804,1062978733,Corosaurus,0
7715111,1047643813,Nepenthes × truncalata,0
12649092,1055592230,Austropyrgus dyerianus,0
47133247,1076713120,Faristenia quercivora,0
4211891,1078118179,Longnose sucker,0
53929549,1008627251,Tanakia latimarginata,0
27630947,984381489,Cryphioxena,0
55131555,1010847019,Orthoperus atomus,0
4410262,1079530585,Calbindin,0
29775835,1056124225,Dactyloscopus crossotus,0
45465559,1018180286,Myzus cerasi,0
29190225,1078434327,Phyllonorycter abrasella,0
27112017,1016891031,Volutomitra glabella,0
56132177,1008610464,Lachnobacterium,0
45059812,1032125030,Microthyris alvinalis,0
43287288,946091186,Lophopoeum monticulum,0
57216109,986344474,Apleurus saginatus,0
12365258,1055542013,Nymphargus cristinae,0
24954162,1033511533,Ceylon killifish,0
44170613,1069815433,Ulva paschima,0
37503412,1007210856,Pteroteinon concaenira,0
58169941,1011242767,Pseudocalanus elongatus,0
44534579,929464182,Haematera pyrame,0
38940665,1008561720,Mordellochroidea lutea,0
33970350,1002815518,Yinberrie Hills Important Bird Area,0
3710395,1079605947,Cysteine protease,0
26824510,996844398,Hyposmocoma albonivea,0
28689040,1053764520,Locustellonyssus,0
22122881,1060827215,Hemiptocha,0
30083825,1010760447,Tricholosporum cossonianum,0
31374875,1006926962,Macutula,0
12446297,1054739560,Olive-flanked ground robin,0
35166337,998753786,Eudonia luteusalis,0
984135,1010044217,Xenosaurus rectocollaris,0
15074558,1044705687,Ribonuclease 4,0
19926990,931096311,Stugeta,0
29858515,759774339,Étaín (Irish name),0
44386097,1025141319,Eudonia ustiramis,0
30805480,995517955,Chrysopsis floridana,0
40641450,1028059706,Boloponera,0
13525764,1057846717,Voehringeritinae,0
24221115,998432177,Heliocheilus cistella,0
46682055,1010375728,Paraselkirkia,0
36593474,998305765,Sabalia,0
38738458,1005343874,Deborrea,0
67821489,1038466938,Hoploscopinae,0
53702898,1040085738,Norape draudti,0
57344339,1009221102,Exitianus,0
55469671,1068529769,Rhipicephalus pulchellus,0
12654631,1055230294,Pahranagat pebblesnail,0
53844971,1020495467,Thryptomene spicata,0
3292461,1049662950,Draba,0
49747219,1010709937,Oxystelma esculentum,0
45043923,903841805,Tetraglenes grossepunctata,0
35756099,913054679,Hoperius,0
43500109,1038443088,Hednota bathrotricha,0
70070594,1071822637,Incarvillea delavayi,0
26407077,913908614,Magpie moth,0
42779545,903049067,Apyrauna annulicornis,0
16795132,868316682,Ktenoura,0
67599127,1055799486,Kathleen Sampson,0
26459898,1060445517,Elachista eleochariella,0
26614102,999038503,Orthogonia plana,0
54811203,1007107561,Arhopala wanda,0
40330,1079245875,Magnoliaceae,0
68208981,1076814224,Cigclisula,0
56035704,1009786715,Colus syrtensis,0
68168884,1032255702,Bossiaea arenitensis,0
27711069,1052911182,Monodontus,0
52711013,1049221385,Euthima wendtae,0
40117891,1076430038,Castellaniella,0
1932832,1039264640,Wisteria floribunda,0
50949376,1055314280,Verticordia longistylis,0
21505777,1059151948,John Walters (priest and poet),0
30538267,1009777763,Cerithiopsis iudithae,0
1380043,1074799748,Opodiphthera eucalypti,0
56563924,1009414650,Eubranchipus vernalis,0
32191791,907268246,Schuelea,0
57239931,1009224509,Hymenarcys,0
69501433,1061081306,Eurystylus bellevoyei,0
45373976,1070668259,Phostria euagra,0
11359417,1076715866,List of mammals of Liberia,0
33415647,1071072592,Micrurus corallinus,0
6280841,750282179,Gogue,0
55946468,1054079362,Clostridium chartatabidum,0
47175662,1073434313,Opogona trichoceros,0
45415506,903915219,Neosybra ryukyuensis,0
34885239,1010588354,Blind goby,0
33689825,997313059,Chrysorabdia vilemani,0
48333954,1064311581,Deltophora fuscomaculata,0
24001690,1011033217,Bulbophyllum sphaerobulbum,0
21348269,1075500800,Graphidaceae,0
69100564,1060665637,Aphilodontidae,0
69988438,1070036319,Omorgus pampeanus,0
26846079,1009784347,Clavus hewittae,0
29544221,1042458380,Melaleuca pulchella,0
45257524,1061999949,Acantholipes acephala,0
64645007,1072114251,Relationship between animal ethics and environmental ethics,0
12443753,1054871800,Collared palm thrush,0
31359020,982916811,Agdistis tsumkwe,0
31304621,1079490396,FOXI1,0
12431790,1055489401,Brown-winged kingfisher,0
46413234,1069958279,Agonopterix yomogiella,0
53988473,1045772407,C6orf62,0
67018344,1063765217,Bapalmuia serusiauxiana,0
55513735,1011003820,Eleocharis papillosa,0
49195474,998987650,Torodora pediformis,0
43099640,997217759,Deserticossus beketi,0
14814289,1046194188,ZMYND10,0
199291,1066973384,Synurid,0
35934647,1044846573,Junonia hadrope,0
12515964,1070544790,Mountain cuscus,0
41161993,972136419,Acupalpus guttiger,0
57228696,917409702,Acmaeoderopsis guttifera,0
49459456,1010797208,Eucalyptus lucens,0
25879392,1010690615,Simav barbel,0
69174947,1053161755,Meledella,0
35819071,1008522050,Macrothorictus,0
62938248,1011229946,Echiurophilus,0
27872465,1071882098,Passiflora arbelaezii,0
12018763,1067961277,Aaadonta kinlochi,0
17685909,1056159862,Silvery greater galago,0
42711999,998849914,Ordrupia macroctenis,0
60146561,1035017012,Rhagadochir virgo,0
505896,1079066442,Indian white-eye,0
42356588,998659916,Trichura aurifera,0
56672701,1018647582,Scolopendrellidae,0
40701867,1060331702,Arapaiminae,0
38705352,1008567567,Paratomoxioda capensis,0
12625353,1055488875,Xenotilapia caudofasciata,0
63645089,1037974835,Jean Esnault-Pelterie,0
50955196,999001518,Cidariplura shanmeii,0
40040709,1009832623,Dendrocalamus hamiltonii,0
39075377,913013096,Trechus indicusoides,0
43711920,1026647120,Ovidia,0
5403563,1056514647,Speckled longfin eel,0
39071900,913008973,Trechus antonini,0
27099915,1010324081,Trachypollia sclera,0
25825214,1038643998,Austruca perplexa,0
68846964,1080368683,Sierraceratops,0
67516178,1020209101,Intextomyces,0
55902801,1009444609,Palmicellaria,0
12403803,1055678398,South Mountain gray-cheeked salamander,0
1591922,1077192406,Red-masked parakeet,0
67567700,1021905680,Actinopus gerschiapelliarum,0
40066377,1029507329,Tecomanthe burungu,0
52390004,963883961,Clavigeritae,0
3242884,1070220954,Black-headed spider monkey,0
35133337,1014708698,Lactarius torminosulus,0
40562316,1016603886,Evermann's snake eel,0
68130868,1050262992,Holobrachia,0
26846013,1009783401,Clathrodrillia lophoessa,0
38608221,1008507130,Harpalus salinus klementzae,0
5534314,1042245484,Eucritta,0
1455509,1067979104,Joseph Gaertner,0
44343699,1072679081,Aspicilia confusa,0
1930421,1062617242,Didiereaceae,0
68393573,1062597334,Syncerus acoelotus,0
25864261,1056155564,Hemimyzon confluens,0
63525792,1058489717,Epidemiology of Hepatitis D,0
35272938,1036602526,Lampronia aenescens,0
56799683,1041587172,Lymantria ampla,0
34894162,1046700422,Emucaris,0
67332137,1020470224,Semigordionus,0
12853166,1055625608,Aglaia chittagonga,0
51807430,1013115300,Caladenia arrecta,0
2394829,1069877833,Hydrophily,0
19926881,1048903646,Rhamma,0
23537408,1011060198,Scaphyglottis bidentata,0
57334889,1048035853,Elaphropus incurvus,0
53893744,1072629165,Muribaculum,0
7597848,1066818417,Carl Rudolf Florin,0
44693309,1009466010,Spruce sawflies,0
24680764,1013478767,Omalotheca norvegica,0
59569663,1010962573,Neocancilla maculosa,0
9013565,1078238368,List of caneberries diseases,0
51984642,1048567432,Iredalea adenensis,0
24444183,997490001,Euminucia orthogona,0
7716856,1059278954,Dodona (butterfly),0
36799162,909054382,Neocollyris angularis,0
38466683,1047843091,Haematopota subcylindrica,0
19213324,1070297467,Eulomina,0
54265074,1052008978,Erica grandiflora,0
59535233,1010360594,Vexillum elatior,0
5827152,983965763,Tanybelus,0
25888394,985596084,Demeijerella,0
12384208,1055492766,Craugastor psephosypharus,0
4823998,1079122324,APOBEC3G,0
25496384,1009306766,Lanthus,0
48456479,1018357151,Eucalyptus ignorabilis,0
12859813,1055621635,Asplundia truncata,0
46431869,1069791428,Agonopterix coenosella,0
6853812,1013127939,Canna compacta,0
43110716,997217813,Deserticossus curdus,0
34934689,1010074901,Geitodoris granulata,0
34405841,1010799527,Eucalyptus tenella,0
45421705,1010229309,Polycera alabe,0
35051436,995433821,Acriflavine resistance protein family,0
64212909,1055934690,Eremiascincus pallidus,0
50586431,1011445751,Acacia froggattii,0
568917,1054876380,Blue-breasted kingfisher,0
44536553,1006937939,Agyneta martensi,0
62285930,1011447400,Acacia leptostachya,0
44197500,998725960,Loxostege rhabdalis,0
62499952,958110288,Ricardo Chapa,0
12913921,1009811452,Rutidea,0
57215799,1008578912,Stephanopachys densus,0
53608271,1057475689,Schoenionta dehiscens,0
67764669,1025148501,Drosophila colobos,0
28063285,1079952295,Rubus ellipticus,0
67092312,1017674922,Visnaga,0
34879441,1010084628,Goniobranchus cazae,0
69103304,1063082485,Luthrodes boopis,0
12176727,1071860383,Paramesotriton guangxiensis,0
379234,1075197396,Sensory nervous system,0
59586200,1056034264,Oustalet's red colobus,0
48204686,977438424,Athous bicolor,0
41602633,1024599326,Yingchengvirus,0
43417569,953236952,Oreodera corticina,0
22187637,998370048,Prolymnia,0
11512026,1076510346,Pleosphaerulina sojicola,0
53498464,1060126690,Mecas bicallosa,0
6762281,1059532676,Trigona hypogea,0
41634053,998507836,Hypocrita excellens,0
52770978,1062277188,Cleptonotus albomaculatus,0
33258460,1069788512,Agonopterix bipunctosa,0
7768256,1075832055,Indotyphlus maharashtraensis,0
19506590,1077221530,Hemphillia glandulosa,0
12663881,1055444657,Ptychotrema usambarense,0
60552601,987532584,Acacia dictyocarpa,0
53561742,1006926973,Maddisonia,0
63681370,1052423904,Meaghan Creed,0
12449025,1075097952,Sumatran treepie,0
42947701,1060835955,Pseudothurmannia,0
63047080,1073875820,Lluís Quintana-Murci,0
33192008,998393302,Cacozophera,0
52974031,1065097398,Imma ergasia,0
8560411,968285761,Peucetius,0
42025536,1034707014,Tosatrochus attenuatus,0
15448822,960274616,George Thomas Bethune-Baker,0
54723841,1075812941,Devosia honganensis,0
582215,1074479746,George Christopher Williams,0
46624418,947613572,Melaleuca fulgens subsp. corrugata,0
44065200,1009837733,Isachne meeboldii,0
60681282,1048421638,Synechocystis,0
41150729,1013135441,Chloraeinae,0
57238173,917931055,Leptomorphus bifasciatus,0
16564837,1013489518,Hastingsia serpentinicola,0
38784390,908693701,Tetragonoderus spinifer,0
7619431,1070385649,Soy protein,0
9780759,1054758281,Banded kestrel,0
21227047,1017189153,Teius teyou,0
23821754,1077171685,Moenkhausia,0
53035080,1022160993,Pterolophia quadrifasciata,0
27612469,1078092463,Pustularia mauiensis,0
43074191,908970943,Eclipta taraleaphila,0
23386334,1013674991,Moreae,0
22429997,1008346434,Porphyromus,0
58238840,1010945655,Geodia bicolor,0
34740836,913132435,Lebia darlingtoniana,0
22566868,1057230775,Walkeraitia,0
42526862,932314141,Bucculatrix parvinotata,0
54953436,1070894564,Red Pineapple (apple),0
25149257,1020449983,Puya fosteriana,0
13544090,1020428284,Parashumarditidae,0
23955799,1053372288,Lejogaster,0
48815758,1050138727,Richard Pankhurst (botanist),0
53665463,1009213162,Carvalhodrymus,0
12711286,1055646563,Carabdytes alutaceus,0
38487529,1080264742,Parides orellana,0
13603611,1043816215,Refrigerator (horse),0
20542178,1055001483,Rufous-fronted bushtit,0
9321643,1064104826,Black-breasted mannikin,0
34885489,1008334472,Orthonevra geniculata,0
12386004,1056048868,Pristimantis lanthanites,0
67630330,1045860571,Isodactylactis,0
22192936,998370557,Rhizedra,0
61885568,1029643441,Hibiscus tozerensis,0
17740960,1064441139,Ophthalmosauridae,0
68496182,1046494435,Pultenaea prostrata,0
35923887,948248195,Meganoplium,0
41422286,729979068,Orthoceras (disambiguation),0
34133009,998959155,Ematheudes pollex,0
56451871,1008517385,Laccophilus fasciatus,0
46564321,997455749,Epermenia conioptila,0
12657337,1055481904,Rotund rocksnail,0
47041667,1016525806,Carex abscondita,0
50389439,1072568296,Billy Gray (horse trainer),0
12573732,1051846000,Amblyomma,0
54780428,995809352,Stomatophyta,0
36228618,1075618651,The Queen of Versailles,0
3046681,1021327349,Armeria,0
42285773,1000665016,Spilarctia seriatopunctata,0
19818410,1053105989,Phoronid,0
38582331,1008536411,Mordella obscuripennis,0
27112097,1010179330,Notovoluta,0
